date_confirmation,city,province,country,latitude,longitude,country_new,Record Count
07.02.2020,Zhumadian City,Henan,China,32.92419,114.1505,China,7
03.02.2020,Jinzhou City,Liaoning,China,41.47081,121.6189,China,7
02.02.2020,Nanyang City,Henan,China,33.04534,112.2833,China,7
29.01.2020,Xuzhou City,Jiangsu,China,34.3568,117.5145,China,7
05.02.2020,Fuxin City,Liaoning,China,42.2807,121.9557,China,7
26.01.2020,Zhumadian City,Henan,China,32.92419,114.1505,China,7
06.02.2020,Nanyang City,Henan,China,33.04534,112.2833,China,7
05.02.2020,Dandong City,Liaoning,China,40.54612,124.4043,China,7
24.01.2020,Changsha City,Hunan,China,28.227590000000003,113.1532,China,7
31.01.2020,Pingxiang City,Jiangxi,China,27.51356,113.9029,China,7
31.01.2020,Bozhou City,Anhui,China,33.43671,116.1808,China,7
02.02.2020,Lu'an City,Anhui,China,31.75941,116.3151,China,7
11.02.2020,Hefei City,Anhui,China,31.79444,117.3428,China,7
31.01.2020,Fuzhou City,Fujian,China,26.05196,119.1789,China,7
29.01.2020,Suzhou City,Anhui,China,33.860859999999995,117.2092,China,7
02.02.2020,Suzhou City,Anhui,China,33.860859999999995,117.2092,China,7
29.01.2020,Zhongshan City,Guangdong,China,22.52105,113.3859,China,7
26.01.2020,null,Shanghai,China,31.2045,121.4555,China,7
21.02.2020,Qom,Qom,Iran,34.64,50.87639,Iran,7
08.02.2020,Shangqiu City,Henan,China,34.28974,115.6977,China,7
03.02.2020,Zhongshan City,Guangdong,China,22.52105,113.3859,China,6
02.02.2020,Loudi City,Hunan,China,27.73964,111.6133,China,6
29.01.2020,"Susong County, Anqing City",Anhui,China,30.10472,116.2425,China,6
31.01.2020,Loudi City,Hunan,China,27.73964,111.6133,China,6
03.02.2020,Zhaoqing City,Guangdong,China,23.54164,112.2026,China,6
23.01.2020,Shenzhen City,Guangdong,China,22.65389,114.1291,China,6
08.02.2020,Nanjing City,Jiangsu,China,31.92997,118.8424,China,6
29.01.2020,Zhuhai City,Guangdong,China,22.16925,113.361,China,6
31.01.2020,Foshan City,Guangdong,China,23.0131,112.9444,China,6
01.02.2020,Wuxi City,Jiangsu,China,31.52812,120.0767,China,6
27.01.2020,Tongling City,Anhui,China,30.944670000000002,117.8965,China,6
14.02.2020,Shenzhen City,Guangdong,China,22.65389,114.1291,China,6
02.02.2020,Fuyang City,Anhui,China,32.9188,115.7036,China,6
31.01.2020,Beihai City,Guangxi,China,21.676660000000002,109.32799999999999,China,6
02.02.2020,Xuzhou City,Jiangsu,China,34.3568,117.5145,China,6
03.02.2020,Dandong City,Liaoning,China,40.54612,124.4043,China,6
27.01.2020,Yiyang City,Hunan,China,28.576829999999998,111.9523,China,6
03.02.2020,Dongguan City,Guangdong,China,22.93336,113.8738,China,6
04.02.2020,Changde City,Hunan,China,29.30245,111.5202,China,6
30.01.2020,Cangzhou City,Hebei,China,38.26855,116.7593,China,6
05.02.2020,Shaoyang City,Hunan,China,26.91525,110.8759,China,6
05.02.2020,Jiujiang City,Jiangxi,China,29.3255,115.4418,China,6
05.02.2020,Loudi City,Hunan,China,27.73964,111.6133,China,6
28.02.2020,null,Seoul,South Korea,37.53337,126.991,South Korea,6
08.02.2020,Shangrao City,Jiangxi,China,28.77693,117.4692,China,6
25.01.2020,Bozhou City,Anhui,China,33.43671,116.1808,China,6
02.02.2020,Nanning City,Guangxi,China,23.05898,108.4629,China,6
05.02.2020,Ningbo City,Zhejiang,China,29.711470000000002,121.4792,China,6
27.01.2020,Changsha City,Hunan,China,28.227590000000003,113.1532,China,6
30.01.2020,Xishuangbanna Prefecture,Yunnan,China,21.93139,100.9477,China,6
27.01.2020,Luohe City,Henan,China,33.65542,113.8999,China,6
11.02.2020,Shapingba District,Chongqing,China,29.62567,106.3637,China,6
03.02.2020,Xinxiang City,Henan,China,35.26547,114.084,China,6
04.02.2020,Xuzhou City,Jiangsu,China,34.3568,117.5145,China,6
07.02.2020,Xi'an City,Shaanxi,China,34.10727,108.7872,China,6
05.02.2020,null,Ningxia,China,37.28727,106.1671,China,6
04.02.2020,Xinxiang City,Henan,China,35.26547,114.084,China,6
02.02.2020,Yichun City,Jiangxi,China,28.30755,114.9732,China,6
09.02.2020,Yokohama Port,Kanagawa Prefecture,Japan,35.45085,139.6651,Japan,6
13.02.2020,Yichun City,Jiangxi,China,28.30755,114.9732,China,6
04.02.2020,Pingdingshan City,Henan,China,33.796859999999995,113.0108,China,6
05.02.2020,Yichun City,Jiangxi,China,28.30755,114.9732,China,6
07.02.2020,Nanchang City,Jiangxi,China,28.66149,116.0257,China,6
04.02.2020,Ganzhou City,Jiangxi,China,25.71368,115.2745,China,6
08.02.2020,Zhengzhou City,Henan,China,34.62931,113.46799999999999,China,6
29.01.2020,Pingxiang City,Jiangxi,China,27.51356,113.9029,China,6
27.01.2020,Weihai City,Shandong,China,37.12174,121.9821,China,6
04.02.2020,Qingdao City,Shandong,China,36.454840000000004,120.1436,China,6
07.02.2020,Loudi City,Hunan,China,27.73964,111.6133,China,6
31.01.2020,null,Yunnan,China,25.01087,101.4838,China,6
26.01.2020,Xicheng District,Beijing,China,39.91093,116.3591,China,6
29.01.2020,Fuzhou City,Jiangxi,China,27.51128,116.4344,China,6
07.02.2020,Shangrao City,Jiangxi,China,28.77693,117.4692,China,6
07.02.2020,Zunyi City,Guizhou,China,28.171429999999997,107.0848,China,6
06.02.2020,Yongzhou City,Hunan,China,25.779320000000002,111.7296,China,6
19.02.2020,null,Heilongjiang,China,48.03987,127.6804,China,6
27.01.2020,Wuhu City,Anhui,China,31.14997,118.1285,China,6
27.01.2020,Langfang City,Hebei,China,39.25678,116.6264,China,6
05.02.2020,Changde City,Hunan,China,29.30245,111.5202,China,6
27.01.2020,Yunyang County,Chongqing,China,31.03847,108.8523,China,6
26.01.2020,Chaoyang District,Beijing,China,39.94612,116.5128,China,6
25.01.2020,Shenyang City,Liaoning,China,42.100120000000004,123.1391,China,6
07.02.2020,Hangzhou City,Zhejiang,China,29.901659999999996,119.4715,China,6
13.02.2020,Wenzhou City,Zhejiang,China,27.905379999999997,120.4404,China,6
01.02.2020,Wanzhou District,Chongqing,China,30.706120000000002,108.4023,China,6
08.02.2020,Bozhou City,Anhui,China,33.43671,116.1808,China,6
01.02.2020,Lishui City,Zhejiang,China,28.20076,119.5133,China,6
27.01.2020,Chaoyang District,Beijing,China,39.94612,116.5128,China,6
27.01.2020,Suihua City,Heilongjiang,China,46.90084,126.6487,China,6
29.01.2020,Zhangjiakou City,Hebei,China,40.87393,115.0351,China,6
13.02.2020,Zhangjiakou City,Hebei,China,40.87393,115.0351,China,6
05.02.2020,Chaoyang City,Liaoning,China,41.51421,120.0166,China,6
20.01.2020,null,Shanghai,China,31.2045,121.4555,China,6
03.02.2020,null,null,Thailand,15.179910000000001,101.0156,Thailand,6
02.02.2020,Suzhou City,Jiangsu,China,31.378020000000003,120.6418,China,6
03.02.2020,Chaoyang City,Liaoning,China,41.51421,120.0166,China,6
07.02.2020,Changsha City,Hunan,China,28.227590000000003,113.1532,China,6
02.02.2020,Zhoukou City,Henan,China,33.723859999999995,114.8773,China,6
03.02.2020,Taizhou City,Zhejiang,China,28.775,121.1116,China,6
04.02.2020,Yueyang City,Hunan,China,29.0682,113.25399999999999,China,6
01.02.2020,null,Hainan,China,19.1987,109.7462,China,6
13.02.2020,Bozhou City,Anhui,China,33.43671,116.1808,China,6
06.02.2020,Bozhou City,Anhui,China,33.43671,116.1808,China,6
06.02.2020,Dongguan City,Guangdong,China,22.93336,113.8738,China,6
06.02.2020,Anqing City,Anhui,China,30.61122,116.5956,China,6
11.02.2020,Fuyang City,Anhui,China,32.9188,115.7036,China,6
27.02.2020,null,null,United Arab Emirates,23.92122,54.33112,United Arab Emirates,6
29.01.2020,Wuhu City,Anhui,China,31.14997,118.1285,China,5
29.01.2020,Bengbu City,Anhui,China,33.10901,117.32600000000001,China,5
04.02.2020,Bengbu City,Anhui,China,33.10901,117.32600000000001,China,5
26.01.2020,Yangjiang City,Guangdong,China,22.037689999999998,111.7726,China,5
03.02.2020,Loudi City,Hunan,China,27.73964,111.6133,China,5
31.01.2020,Wanzhou District,Chongqing,China,30.706120000000002,108.4023,China,5
08.02.2020,Maoming City,Guangdong,China,22.01601,110.9509,China,5
07.02.2020,Anqing City,Anhui,China,30.61122,116.5956,China,5
08.02.2020,Lianyungang City,Jiangsu,China,34.534,119.1325,China,5
06.02.2020,Jiaxing City,Zhejiang,China,30.63995,120.7547,China,5
26.01.2020,Shenzhen City,Guangdong,China,22.65389,114.1291,China,5
13.02.2020,Harbin City,Heilongjiang,China,45.646570000000004,127.9588,China,5
03.02.2020,Foshan City,Guangdong,China,23.0131,112.9444,China,5
04.02.2020,Zhuhai City,Guangdong,China,22.16925,113.361,China,5
06.02.2020,Huaibei City,Anhui,China,33.72722,116.7424,China,5
08.02.2020,Ningbo City,Zhejiang,China,29.711470000000002,121.4792,China,5
04.02.2020,Chengdu City,Sichuan,China,30.70291,103.8256,China,5
26.01.2020,Jiaxing City,Zhejiang,China,30.63995,120.7547,China,5
06.02.2020,Chengdu City,Sichuan,China,30.70291,103.8256,China,5
29.01.2020,Huai'an City,Jiangsu,China,33.357009999999995,118.9639,China,5
28.01.2020,Haidian District,Beijing,China,40.02186,116.2285,China,5
12.02.2020,Bengbu City,Anhui,China,33.10901,117.32600000000001,China,5
07.02.2020,"Gutian County, Ningde City",Fujian,China,26.61637,118.8683,China,5
04.02.2020,Fuyang City,Anhui,China,32.9188,115.7036,China,5
08.02.2020,Zhongshan City,Guangdong,China,22.52105,113.3859,China,5
31.01.2020,Shaoyang City,Hunan,China,26.91525,110.8759,China,5
03.02.2020,Huludao City,Liaoning,China,40.62562,120.1972,China,5
26.01.2020,Suzhou City,Jiangsu,China,31.378020000000003,120.6418,China,5
06.02.2020,Zhuzhou City,Hunan,China,27.12398,113.5158,China,5
04.02.2020,Loudi City,Hunan,China,27.73964,111.6133,China,5
02.02.2020,Huizhou City,Guangdong,China,23.24435,114.4983,China,5
08.02.2020,Loudi City,Hunan,China,27.73964,111.6133,China,5
01.02.2020,Taizhou City,Zhejiang,China,28.775,121.1116,China,5
13.02.2020,Jiujiang City,Jiangxi,China,29.3255,115.4418,China,5
25.02.2020,null,Gyeonggi,South Korea,37.4929,127.1853,South Korea,5
02.02.2020,Huai'an City,Jiangsu,China,33.357009999999995,118.9639,China,5
09.02.2020,Haikou City,Hainan,China,19.83166,110.4222,China,5
27.01.2020,Suzhou City,Jiangsu,China,31.378020000000003,120.6418,China,5
25.01.2020,Linyi City,Shandong,China,35.31235,118.2809,China,5
24.01.2020,Fuyang City,Anhui,China,32.9188,115.7036,China,5
05.02.2020,Hohhot City,Inner Mongolia,China,40.5971,111.4963,China,5
08.02.2020,Nanyang City,Henan,China,33.04534,112.2833,China,5
30.01.2020,Xuchang City,Henan,China,34.07273,113.7089,China,5
02.02.2020,Nanjing City,Jiangsu,China,31.92997,118.8424,China,5
04.02.2020,Xuchang City,Henan,China,34.07273,113.7089,China,5
14.02.2020,Nanchang City,Jiangxi,China,28.66149,116.0257,China,5
03.02.2020,Puyang City,Henan,China,35.80833,115.2794,China,5
03.02.2020,Fuzhou City,Jiangxi,China,27.51128,116.4344,China,5
03.02.2020,null,Yunnan,China,25.01087,101.4838,China,5
31.01.2020,Nanping City,Fujian,China,27.341520000000003,118.1433,China,5
08.02.2020,Xinyu City,Jiangxi,China,27.84546,114.8515,China,5
29.01.2020,Anyang City,Henan,China,35.87894,114.3525,China,5
27.01.2020,Kaizhou District,Chongqing,China,31.27337,108.3787,China,5
06.02.2020,Pingdingshan City,Henan,China,33.796859999999995,113.0108,China,5
25.01.2020,Changzhou City,Jiangsu,China,31.62592,119.6369,China,5
31.01.2020,Yichun City,Jiangxi,China,28.30755,114.9732,China,5
26.01.2020,Nanchang City,Jiangxi,China,28.66149,116.0257,China,5
22.02.2020,Vo Euganeo,Veneto,Italy,45.2977477,11.6583815,Italy,5
15.02.2020,null,Beijing,China,40.18535,116.4151,China,5
23.01.2020,Chengdu City,Sichuan,China,30.70291,103.8256,China,5
27.01.2020,Danzhou City,Hainan,China,19.571170000000002,109.4028,China,5
06.02.2020,Hangzhou City,Zhejiang,China,29.901659999999996,119.4715,China,5
24.02.2020,Hong Kong,Hong Kong,China,22.38074,114.1324,China,5
26.01.2020,Hangzhou City,Zhejiang,China,29.901659999999996,119.4715,China,5
27.01.2020,Hangzhou City,Zhejiang,China,29.901659999999996,119.4715,China,5
05.02.2020,Dezhou City,Shandong,China,37.24178,116.6525,China,5
27.01.2020,Guang'an City,Sichuan,China,30.42717,106.6635,China,5
08.02.2020,Ganzhou City,Jiangxi,China,25.71368,115.2745,China,5
01.02.2020,Nantong City,Jiangsu,China,32.1975,121.0053,China,5
07.02.2020,Ganzhou City,Jiangxi,China,25.71368,115.2745,China,5
17.02.2020,Ganzi Prefecture,Sichuan,China,30.945059999999998,100.01,China,5
29.01.2020,Taizhou City,Jiangsu,China,32.57248,120.0575,China,5
26.01.2020,Ganzhou City,Jiangxi,China,25.71368,115.2745,China,5
31.01.2020,Yangzhou City,Jiangsu,China,32.73976,119.4729,China,5
25.01.2020,null,Beijing,China,40.18535,116.4151,China,5
26.01.2020,Yichun City,Jiangxi,China,28.30755,114.9732,China,5
31.01.2020,Taizhou City,Jiangsu,China,32.57248,120.0575,China,5
31.01.2020,Yancheng City,Jiangsu,China,33.52337,120.1736,China,5
07.02.2020,Yichun City,Jiangxi,China,28.30755,114.9732,China,5
05.02.2020,Tangshan City,Hebei,China,39.72276,118.3354,China,5
27.01.2020,Xi'an City,Shaanxi,China,34.10727,108.7872,China,5
13.02.2020,Zhaotong City,Yunnan,China,27.65652,104.0039,China,5
06.02.2020,Ganzi Prefecture,Sichuan,China,30.945059999999998,100.01,China,5
13.02.2020,Huai'an City,Jiangsu,China,33.357009999999995,118.9639,China,5
24.01.2020,Foshan City,Guangdong,China,23.0131,112.9444,China,5
03.02.2020,Shijiazhuang City,Hebei,China,38.13361,114.4384,China,5
27.01.2020,Xishuangbanna Prefecture,Yunnan,China,21.93139,100.9477,China,5
02.02.2020,Fuzhou City,Jiangxi,China,27.51128,116.4344,China,5
25.01.2020,Huaihua City,Hunan,China,27.55503,110.0777,China,5
26.01.2020,Tongchuan City,Shaanxi,China,35.19603,109.0307,China,5
29.01.2020,Yancheng City,Jiangsu,China,33.52337,120.1736,China,5
04.02.2020,Yiyang City,Hunan,China,28.576829999999998,111.9523,China,5
27.01.2020,Zhangzhou City,Fujian,China,24.37045,117.4428,China,5
15.02.2020,Nanchang City,Jiangxi,China,28.66149,116.0257,China,5
30.01.2020,Ningbo City,Zhejiang,China,29.711470000000002,121.4792,China,5
04.02.2020,Luoyang City,Henan,China,34.2936,112.0323,China,5
26.02.2020,Nagoya City,Aichi Prefecture,Japan,35.18333,136.9,Japan,5
07.02.2020,Ningbo City,Zhejiang,China,29.711470000000002,121.4792,China,5
05.02.2020,Suzhou City,Jiangsu,China,31.378020000000003,120.6418,China,5
22.02.2020,null,Gangwon,South Korea,37.71975,128.2797,South Korea,5
27.01.2020,Liangjiang New District,Chongqing,China,29.6426,106.56700000000001,China,5
08.02.2020,Changchun City,Jilin,China,44.38803,125.76899999999999,China,5
12.02.2020,Qijiang District,Chongqing,China,28.88242,106.7179,China,5
13.02.2020,Changzhou City,Jiangsu,China,31.62592,119.6369,China,5
04.02.2020,Changzhou City,Jiangsu,China,31.62592,119.6369,China,5
08.02.2020,Savoie,Auvergne-Rhone-Alpes,France,45.47857,6.442346,France,5
27.01.2020,Quanzhou City,Fujian,China,25.21145,118.2574,China,5
29.01.2020,Jiaxing City,Zhejiang,China,30.63995,120.7547,China,5
13.02.2020,Xuzhou City,Jiangsu,China,34.3568,117.5145,China,5
27.01.2020,Ningde City,Fujian,China,26.976740000000003,119.4745,China,5
24.02.2020,null,null,Kuwait,29.356559999999998,47.61266,Kuwait,5
05.02.2020,Shangqiu City,Henan,China,34.28974,115.6977,China,5
31.01.2020,null,null,Thailand,15.179910000000001,101.0156,Thailand,5
04.02.2020,Kaifeng City,Henan,China,34.6068,114.5375,China,5
01.02.2020,"Jinjiang City, Quanzhou City",Fujian,China,24.729689999999998,118.5443,China,5
03.02.2020,Fuxin City,Liaoning,China,42.2807,121.9557,China,5
03.02.2020,Zhoukou City,Henan,China,33.723859999999995,114.8773,China,5
13.02.2020,National Centre for Infectious Diseases,null,Singapore,1.322098,103.8472,Singapore,5
29.01.2020,Quzhou City,Zhejiang,China,28.9356,118.67399999999999,China,5
06.02.2020,Nanjing City,Jiangsu,China,31.92997,118.8424,China,5
11.02.2020,Bozhou City,Anhui,China,33.43671,116.1808,China,5
05.02.2020,Nanjing City,Jiangsu,China,31.92997,118.8424,China,5
30.01.2020,Xiamen City,Fujian,China,24.67595,118.1138,China,5
08.02.2020,Taizhou City,Zhejiang,China,28.775,121.1116,China,5
30.01.2020,null,Jiangsu,China,32.9902,119.4564,China,5
02.02.2020,Shangqiu City,Henan,China,34.28974,115.6977,China,5
06.02.2020,Lu'an City,Anhui,China,31.75941,116.3151,China,5
03.02.2020,Nanning City,Guangxi,China,23.05898,108.4629,China,5
31.01.2020,null,Tianjin,China,39.297129999999996,117.3333,China,5
13.02.2020,Hefei City,Anhui,China,31.79444,117.3428,China,5
30.01.2020,Zhumadian City,Henan,China,32.92419,114.1505,China,5
01.02.2020,null,Tianjin,China,39.297129999999996,117.3333,China,5
03.02.2020,Qijiang District,Chongqing,China,28.88242,106.7179,China,5
25.01.2020,Harbin City,Heilongjiang,China,45.646570000000004,127.9588,China,5
08.02.2020,National Centre for Infectious Diseases,null,Singapore,1.322098,103.8472,Singapore,5
05.02.2020,"Pingyao County, Jinzhong City",Shanxi,China,37.14121,112.2527,China,5
19.02.2020,Haikou City,Hainan,China,19.83166,110.4222,China,5
03.02.2020,Changde City,Hunan,China,29.30245,111.5202,China,5
25.01.2020,Guilin City,Guangxi,China,25.35865,110.5145,China,5
31.01.2020,Dongguan City,Guangdong,China,22.93336,113.8738,China,5
08.02.2020,Fuyang City,Anhui,China,32.9188,115.7036,China,5
06.02.2020,Taizhou City,Zhejiang,China,28.775,121.1116,China,5
02.02.2020,Zhongshan City,Guangdong,China,22.52105,113.3859,China,5
23.01.2020,Guangzhou City,Guangdong,China,23.349829999999997,113.5364,China,5
28.01.2020,Dongguan City,Guangdong,China,22.93336,113.8738,China,5
03.02.2020,Yiyang City,Hunan,China,28.576829999999998,111.9523,China,5
01.02.2020,Chenzhou City,Hunan,China,25.81815,113.1376,China,5
08.02.2020,Jiangmen City,Guangdong,China,22.28417,112.6714,China,4
01.02.2020,Yongzhou City,Hunan,China,25.779320000000002,111.7296,China,4
04.02.2020,Yongzhou City,Hunan,China,25.779320000000002,111.7296,China,4
26.01.2020,Zhuhai City,Guangdong,China,22.16925,113.361,China,4
09.02.2020,Fengtai District,Beijing,China,39.8306,116.2499,China,4
26.01.2020,Changping District,Beijing,China,40.20789,116.2063,China,4
14.02.2020,Fuyang City,Anhui,China,32.9188,115.7036,China,4
30.01.2020,Wanzhou District,Chongqing,China,30.706120000000002,108.4023,China,4
05.02.2020,Huizhou City,Guangdong,China,23.24435,114.4983,China,4
08.02.2020,Anqing City,Anhui,China,30.61122,116.5956,China,4
02.02.2020,Anqing City,Anhui,China,30.61122,116.5956,China,4
25.01.2020,Ma'anshan City,Anhui,China,31.62885,118.35600000000001,China,4
27.01.2020,Foshan City,Guangdong,China,23.0131,112.9444,China,4
14.02.2020,Zhuhai City,Guangdong,China,22.16925,113.361,China,4
30.01.2020,Tongling City,Anhui,China,30.944670000000002,117.8965,China,4
05.02.2020,Zhuhai City,Guangdong,China,22.16925,113.361,China,4
31.01.2020,Huaibei City,Anhui,China,33.72722,116.7424,China,4
02.02.2020,Foshan City,Guangdong,China,23.0131,112.9444,China,4
29.01.2020,Ma'anshan City,Anhui,China,31.62885,118.35600000000001,China,4
05.02.2020,Anqing City,Anhui,China,30.61122,116.5956,China,4
04.02.2020,Huainan City,Anhui,China,32.75738,116.734,China,4
29.01.2020,Huainan City,Anhui,China,32.75738,116.734,China,4
15.02.2020,Bengbu City,Anhui,China,33.10901,117.32600000000001,China,4
24.01.2020,Huizhou City,Guangdong,China,23.24435,114.4983,China,4
26.01.2020,Huizhou City,Guangdong,China,23.24435,114.4983,China,4
27.01.2020,Loudi City,Hunan,China,27.73964,111.6133,China,4
06.02.2020,Huizhou City,Guangdong,China,23.24435,114.4983,China,4
03.02.2020,Anyang City,Henan,China,35.87894,114.3525,China,4
02.02.2020,Xinxiang City,Henan,China,35.26547,114.084,China,4
02.02.2020,Yongzhou City,Hunan,China,25.779320000000002,111.7296,China,4
06.02.2020,Chenzhou City,Hunan,China,25.81815,113.1376,China,4
02.02.2020,Dongguan City,Guangdong,China,22.93336,113.8738,China,4
05.02.2020,"Xinzhan District, Hefei City",Anhui,China,31.8947345,117.3260293,China,4
08.02.2020,Yueyang City,Hunan,China,29.0682,113.25399999999999,China,4
05.02.2020,Yueyang City,Hunan,China,29.0682,113.25399999999999,China,4
03.02.2020,Shaoyang City,Hunan,China,26.91525,110.8759,China,4
24.01.2020,Yongzhou City,Hunan,China,25.779320000000002,111.7296,China,4
29.01.2020,null,null,United Arab Emirates,23.92122,54.33112,United Arab Emirates,4
